['4e4f90fcfb', 'context', '�\xadлектроника']
['0bca794c0b', 'context', '�\xadлектроника']
['56db6feb40', 'other', 'Бытовая техника']
['489b9fc4bc', 'other', '�\xadлектроника']
['8c47f5f002', 'other', 'Продукты']
['686d558207', 'email', 'Бытовая техника']
['23dcb3f2d4', 'other', 'Строительство и ремонт']
['b2064162ed', 'context', '�\xadлектроника']
['5ac779af1a', 'context', '�\xadлектроника']
['719e740fe8', 'other', 'Бытовая техника']
['3cca7bc9e3', 'other', '�\xadлектроника']
['e1dcba661a', 'other', '�\xadлектроника']
['a6a864c4f6', 'context', '�\xadлектроника']
['ac317ed5da', 'context', '�\xadлектроника']
['a0ee43f2d5', 'other', 'Бытовая техника']
['040a6cf1c0', 'other', 'Бытовая техника']
['c8bb201e89', 'other', '�\xadлектроника']
['9ff255ccd7', 'other', 'Продукты']
['d9998f9396', 'context', 'Продукты']
['6f5d4db781', 'other', '�\xadлектроника']
['78934814c9', 'other', 'Продукты']
['f736cc0af7', 'other', '�\xadлектроника']
['75456654f9', 'other', 'Досуг']
['db19ef4974', 'context', 'Бытовая техника']
['959b04a0dc', 'other', '�\xadлектроника']
['b849a53e32', 'other', 'Бытовая техника']
['9382b59c58', 'other', 'Товары для животных']
['4f23125efe', 'other', '�\xadлектроника']
['9d18ce23e1', 'other', 'Продукты']
['0a98d6d955', 'context', 'Продукты']
['413049d41e', 'other', 'Бытовая техника']
['32ffa4acc6', 'other', 'Досуг']
['f7d0e1e6ef', 'context', '�\xadлектроника']
['6538f90217', 'other', '�\xadлектроника']
['9febbabee1', 'other', '�\xadлектроника']
['578b2077c6', 'other', 'Продукты']
['3638a3dda6', 'other', '�\xadлектроника']
['793ff9757b', 'context', 'Продукты']
['b327ecb1a5', 'context', 'Досуг']
['8042a9ee92', 'other', 'Бытовая техника']
['f88dc70ddb', 'other', 'Продукты']
['6027cca1c7', 'other', 'Досуг']
['364499cacd', 'other', 'Досуг']
['3812d99545', 'other', 'Досуг']
['afca11d0ff', 'other', 'Товары для животных']
['b134aa79d2', 'context', 'Бытовая техника']
['da88bbfe04', 'email', 'Продукты']
['fcce9ecc21', 'other', '�\xadлектроника']
['4703befd36', 'context', 'Строительство и ремонт']
['5a4615c520', 'other', 'Товары для животных']
['2914060318', 'other', 'Досуг']
['739982e238', 'other', '�\xadлектроника']
['3ebace513d', 'other', 'Строительство и ремонт']
['a5918f8129', 'other', '�\xadлектроника']
['638e5fbeb6', 'email', '�\xadлектроника']
['31780fd621', 'None', '�\xadлектроника']
['1e9ee03024', 'other', 'Досуг']
['fe7def0ea5', 'other', '�\xadлектроника']
['6f9f15e164', 'context', 'Товары для животных']
['48321efa04', 'context', 'Бытовая техника']
['25d4dc1a3f', 'other', 'Бытовая техника']
['7f777d7070', 'other', 'Продукты']
['b9114ba3e7', 'other', '�\xadлектроника']
['c2870a302c', 'other', 'Строительство и ремонт']
['15b3a78eac', 'other', '�\xadлектроника']
['48b28a8db6', 'context', 'Товары для животных']
['976aba594b', 'None', 'Досуг']
['a576edd824', 'other', '�\xadлектроника']
['ab88999d59', 'context', 'Бытовая техника']
['0ae1ea86e0', 'context', 'Бытовая техника']
['104993b37e', 'context', 'Бытовая техника']
['6cd2768356', 'other', 'Продукты']
['5864eeb629', 'context', 'Бытовая техника']
['160117945d', 'context', 'Товары для животных']
['f8ae0613f0', 'context', 'Бытовая техника']
['947a2c3280', 'other', '�\xadлектроника']
['a4c55be9fc', 'other', 'Досуг']
['1a4dedfb18', 'context', 'Продукты']
['666f0abdb2', 'context', 'Строительство и ремонт']
['14d7826a11', 'other', 'Бытовая техника']
['bc20aea885', 'other', 'Товары для животных']
['8f85b1c2dd', 'other', '�\xadлектроника']
['1157d55559', 'other', 'Бытовая техника']
['4c982cf25d', 'context', 'Продукты']
['752c33c417', 'context', '�\xadлектроника']
['abf51c497c', 'other', 'Досуг']
['357882e197', 'other', 'Бытовая техника']
['9b888bb5dd', 'other', '�\xadлектроника']
['bdecdf3aa8', 'other', '�\xadлектроника']
['6da4dfc58f', 'email', 'Строительство и ремонт']
['7f4ad73c4e', 'other', '�\xadлектроника']
['c508b0c337', 'other', '�\xadлектроника']
['9634f458da', 'context', '�\xadлектроника']
['efbe131738', 'other', '�\xadлектроника']
['10015b04c1', 'context', '�\xadлектроника']
['b845462f65', 'context', 'Досуг']
['f9901b02d9', 'other', '�\xadлектроника']
['3a5ef0f237', 'email', 'Строительство и ремонт']
['ee469ab359', 'other', '�\xadлектроника']
['9ad21a28e6', 'other', '�\xadлектроника']
['9c99e424dc', 'other', '�\xadлектроника']
['fbee59cb44', 'other', '�\xadлектроника']
['5334ed3fc4', 'other', 'Товары для животных']
['9b733d99a4', 'other', 'Бытовая техника']
['d088132797', 'other', 'Продукты']
['1219de0fcf', 'email', '�\xadлектроника']
['c8d41fa4fb', 'other', 'Бытовая техника']
['69a76070a2', 'other', 'Бытовая техника']
['8f620d8a1e', 'context', 'Продукты']
['ad607c6f49', 'other', '�\xadлектроника']
['cf74e85949', 'other', '�\xadлектроника']
['1493b4e86b', 'context', 'Продукты']
['2f4f97d0c8', 'other', 'Бытовая техника']
['6aee046c2d', 'other', 'Бытовая техника']
['966ad4d866', 'other', 'Бытовая техника']
['ccbeb6cc57', 'other', '�\xadлектроника']
['6ab8cbfb59', 'other', '�\xadлектроника']
['8cd748ecd8', 'other', 'Строительство и ремонт']
['29f34181d1', 'other', 'Товары для животных']
['a46537fa75', 'other', 'Продукты']
['22b9554cb9', 'context', 'Бытовая техника']
['0404ef7427', 'context', 'Строительство и ремонт']
['815a3c2913', 'context', '�\xadлектроника']
['6ab976fac5', 'other', 'Досуг']
['25315cd838', 'other', 'Бытовая техника']
['654346ea54', 'other', 'Продукты']
['5bf1a1c741', 'context', 'Бытовая техника']
['6b843378bc', 'other', 'Бытовая техника']
['3a2cbe1e97', 'other', 'Продукты']
['ce66d6b5cb', 'other', 'Продукты']
['d37825c33e', 'other', 'Бытовая техника']
['01b2f6d43b', 'other', '�\xadлектроника']
['f2160e6e99', 'other', '�\xadлектроника']
['54d58aad31', 'context', 'Бытовая техника']
['5bf74fc8ef', 'other', '�\xadлектроника']
['b8f32aa7ad', 'other', 'Строительство и ремонт']
['21b737a531', 'other', 'Бытовая техника']
['0a2aa6004b', 'other', 'Строительство и ремонт']
['4221fc65f6', 'other', 'Продукты']
['c918b6845d', 'other', 'Бытовая техника']
['219dc5f32e', 'context', '�\xadлектроника']
['712719cac4', 'context', 'Бытовая техника']
['69b2b483e1', 'context', '�\xadлектроника']
['29d405d212', 'other', 'Продукты']
['72b699bff0', 'email', 'Товары для животных']
['6ed5fd9f0e', 'context', 'Бытовая техника']
['ea1be28101', 'context', 'Бытовая техника']
['530d14045d', 'other', 'Продукты']
['d2bc36aa89', 'other', 'Досуг']
['02d151ada2', 'other', '�\xadлектроника']
['3b77b731d6', 'context', 'Продукты']
['2db21469f0', 'other', '�\xadлектроника']
['c3531235da', 'context', '�\xadлектроника']
['251f92d16c', 'other', 'не определена']
['cadbecafe0', 'other', '�\xadлектроника']
['1f23733bb2', 'other', '�\xadлектроника']
['7a000942a5', 'other', 'Продукты']
['4ba5bc8eb2', 'other', '�\xadлектроника']
['ecbdc12a05', 'other', 'Бытовая техника']
['557c84dd3e', 'other', 'Досуг']
['24da34e5dd', 'context', '�\xadлектроника']
['09f576ac63', 'other', 'Бытовая техника']
['93ef4e86bc', 'other', 'Бытовая техника']
['be189d9be5', 'other', 'Продукты']
['0e81a933a7', 'other', 'Бытовая техника']
['ca12a067f9', 'context', 'Товары для животных']
['afd13dda10', 'other', 'Досуг']
['dee2bcd498', 'other', 'Бытовая техника']
['7fa29407ba', 'context', '�\xadлектроника']
['17617d596e', 'other', 'Бытовая техника']
['5bdfe37025', 'other', 'Досуг']
['eb985cfdb5', 'email', 'Бытовая техника']
['9a1a51f01c', 'other', 'Бытовая техника']
['79d69142f6', 'other', 'Бытовая техника']
['aaa9624b37', 'context', 'Бытовая техника']
['cb29d096b4', 'other', '�\xadлектроника']
['79e66747d4', 'other', 'Продукты']
['78ff09094b', 'other', 'Товары для животных']
['1afe6cc07e', 'email', 'Бытовая техника']
['36180289db', 'context', 'Досуг']
['ef3507550b', 'context', 'Строительство и ремонт']
['8f21ea7ed5', 'other', '�\xadлектроника']
['48347683e1', 'context', '�\xadлектроника']
['5b29b89c9f', 'other', '�\xadлектроника']
['18c16c5524', 'other', '�\xadлектроника']
['73af61c3e0', 'context', 'Товары для животных']
['c9d4ef15c9', 'context', '�\xadлектроника']
['d251de2a60', 'other', 'Бытовая техника']
['b73f9b3d34', 'other', 'Строительство и ремонт']
['4c59c2348a', 'other', 'Строительство и ремонт']
['a450d5d718', 'context', 'Бытовая техника']
['a5fdd18e37', 'other', '�\xadлектроника']
['0f68600f85', 'other', '�\xadлектроника']
['8694def43b', 'email', 'Досуг']
['6a60e9607a', 'other', 'Продукты']
['9c21d88f33', 'other', 'Бытовая техника']
['f7a63312f7', 'other', 'не определена']
['9dbc49b270', 'other', 'Продукты']
['17aa3e981e', 'other', '�\xadлектроника']
['b093a81224', 'context', 'Строительство и ремонт']
['5018da6787', 'other', '�\xadлектроника']
['5f8987241e', 'other', 'Товары для животных']
['58ea3ca823', 'other', '�\xadлектроника']
['7e0f558796', 'other', 'Досуг']
['6c9a3a0afb', 'email', 'не определена']
['513fc439a0', 'context', 'Бытовая техника']
['d369b09265', 'other', 'Продукты']
['55878e06ab', 'other', 'Досуг']
['716949c2b6', 'context', 'Товары для животных']
['1743b2e848', 'context', 'Строительство и ремонт']
['b21de9c106', 'other', 'Досуг']
['c428bcadfe', 'other', 'Досуг']
['1dd0a2aa6a', 'other', 'Бытовая техника']
['93120cb7e8', 'context', 'Бытовая техника']
['4c037a37fd', 'other', 'Бытовая техника']
['c720e9d328', 'other', 'Строительство и ремонт']
['2f45092650', 'context', '�\xadлектроника']
['79c5a9891b', 'other', 'Строительство и ремонт']
['659ef9a574', 'other', '�\xadлектроника']
['aa46441c4a', 'other', 'Бытовая техника']
['3d79c398e5', 'other', 'Досуг']
['df5b080df6', 'other', 'Продукты']
['accd4e226c', 'context', 'Бытовая техника']
['6864f2b9a8', 'context', '�\xadлектроника']
['27f17e83e7', 'other', 'Бытовая техника']
